drug,sideEffect
DB00441,Hyperbilirubinemia
DB00441,Hyperglycemia
DB00441,Hypocalcemia
DB00441,Hypomagnesemia
DB00441,Hypotension
DB00441,Ill-defined_disease
DB00441,Increased_bilirubin_level_%28finding%29
DB00441,Increased_liver_function_tests
DB00441,Influenza-like_illness
DB00441,Influenza-like_symptoms
DB00441,Injection_site_reaction
DB00441,Kidney_failure
DB00441,Leukopenia
DB00441,Liver_failure
DB00441,Liver_function_tests_abnormal_finding
DB00441,Lung_diseases%2C_interstitial
DB00441,Lymphopenia
DB00441,Malaise
DB00441,Malignant_neoplasms
DB00441,Microangiopathic_hemolytic_anemia
DB00441,Musculoskeletal_discomfort
DB00441,Myalgia
DB00441,Myocardial_infarction
DB00441,Nausea
DB00441,Neuropathy
DB00441,Neutropenia
DB00441,Pain
DB00441,Paresthesia
DB00441,Peeling_of_skin
DB00441,Peripheral_edema
DB00441,Peripheral_neuropathy
DB00441,Pharyngitis
DB00441,Pneumonia%2C_interstitial
DB00441,Posterior_reversible_encephalopathy_syndrome
DB00441,Protein_urine_present
DB00441,Proteinuria
DB00441,Pruritus
DB00441,Pulmonary_edema
DB00441,Pulmonary_fibrosis
DB00441,Radiation-recall_dermatitis
DB00441,Recall_phenomenon
DB00441,Renal_insufficiency
DB00441,Respiratory_distress_syndrome%2C_adult
DB00441,Respiratory_failure
DB00441,Sensory_discomfort
DB00441,Sepsis
DB00441,Shivering
DB00441,Sleeplessness
DB00441,Somnolence
DB00441,Sore_to_touch
DB00441,Stevens-johnson_syndrome
DB00441,Stomatitis
DB00441,Supraventricular_arrhythmia
DB00441,Thrombocytopenia
DB00441,Thrombocytosis
DB00441,Toxic_epidermal_necrolysis
DB00441,Toxic_nephropathy
DB00441,Transaminases_increased
DB00441,Ulcer
DB00441,Vascular_diseases
DB00441,Vasculitis
DB00441,Vomiting
DB00442,Acidosis%2C_lactic
DB00442,Alopecia
DB00442,Anaphylactoid_reaction
DB00442,Anaphylaxis
DB00442,Ascites
DB00442,Asthenia
DB00442,Blood_and_lymphatic_system_disorders
DB00442,Blood_bicarbonate_level_decreased_below_normal
DB00442,Decompensated_cirrhosis_of_liver
DB00442,Decreased_platelet_count
DB00442,Dermatitis
DB00442,Dermatologic_disorders
DB00442,Diarrhea
DB00442,Dizziness
DB00442,Dyspepsia
DB00442,Exanthema
DB00442,Fatigue
DB00442,Fever
DB00442,Gastrointestinal_diseases
DB00442,Glycosuria
DB00442,Headache
DB00442,Hematuria
DB00442,Hepatic_encephalopathy
DB00442,Hepatobiliary_disease
DB00442,Hyperglycemia
DB00442,Immune_system_diseases
DB00442,Kidney_failure
DB00442,Lactase_deficiency_%28disorder%29
DB00442,Lactose_intolerance
DB00442,Leukopenia
DB00442,Liver_cirrhosis
DB00442,Malnutrition
DB00442,Nausea
DB00442,Neutropenia
DB00442,Pancreatitis
DB00442,Peripheral_edema
DB00442,Skin_and_subcutaneous_tissue_disorders
DB00442,Sleeplessness
DB00442,Somnolence
DB00442,Transaminases_increased
DB00442,Upper_abdominal_pain
DB00442,Upper_respiratory_infections
DB00442,Vomiting
DB00443,Cushing_syndrome
DB00443,Hypersensitivity
DB00443,Linear_atrophy
DB00443,Pruritus
DB00444,Alopecia
DB00444,Anemia
DB00444,Anorexia
DB00444,Communicable_diseases
DB00444,Decrease_in_appetite
DB00444,Dermatitis
DB00444,Diarrhea
DB00444,Exanthema
DB00444,Fever
DB00444,Hemoglobin_measurement
DB00444,Hemorrhage
DB00444,Hypersensitivity
DB00444,Hypotension
DB00444,Increased_liver_function_tests
DB00444,Inflammatory_disease_of_mucous_membrane
DB00444,Leukopenia
DB00444,Liver_dysfunction
DB00444,Liver_function_tests_abnormal_finding
DB00444,Myelosuppression
DB00444,Nausea
DB00444,Nephrotoxicity
DB00444,Neurotoxicity_syndromes
DB00444,Neutropenia
DB00444,Pancytopenia
DB00444,Thrombocytopenia
DB00444,Toxic_nephropathy
DB00444,Vomiting
DB00445,Bleeding
DB00445,Mucositis
DB00447,Nausea
DB00447,Vomiting
DB00448,Abdominal_pain
DB00448,Abnormal_platelets
DB00448,Abnormal_urine
DB00448,Abnormal_vision
DB00448,Abnormality_of_red_blood_cells
DB00448,Agranulocytosis
DB00448,Alanine_aminotransferase_increased
DB00448,Albumin_globulin_ratio_abnormal
DB00448,Albuminuria
DB00448,Alkaline_phosphatase_raised
DB00448,Anaphylactoid_reaction
DB00448,Anaphylaxis
DB00448,Anemia%2C_hemolytic
DB00448,Aplastic_anemia
DB00448,Aspartate_aminotransferase_increased
DB00448,Asthenia
DB00448,Autoimmune_hemolytic_anemia
DB00448,Blood_alkaline_phosphatase_increased
DB00448,Blood_and_lymphatic_system_disorders
DB00448,Blood_creatinine_increased
DB00448,Blood_electrolytes_decreased
DB00448,Blood_lactate_dehydrogenase_increased
DB00448,Blood_platelet_disorders
DB00448,Blood_potassium_increased
DB00448,Blood_urea_increased
DB00448,Blurred_vision
DB00448,Cerebrovascular_accident
DB00448,Communicable_diseases
DB00448,Constipation
DB00448,Coughing
DB00448,Creatinine_increased
DB00448,Crystal_urine_present
DB00448,Deafness
DB00448,Dermatitis
DB00448,Dermatologic_disorders
DB00448,Diarrhea
DB00448,Disorder_of_eye
DB00448,Dizziness
DB00448,Drug-induced_liver_disease
DB00448,Dysgeusia
DB00448,Edema
DB00448,Edema_of_pharynx
DB00448,Electrolytes_nos_decreased
DB00448,Eosinophilia
DB00448,Erythema_multiforme
DB00448,Esophagitis
DB00448,Exanthema
DB00448,Exfoliative_dermatitis
DB00448,Facial_edema
DB00448,Fecal_occult_blood:_positive
DB00448,Feeling_of_throat_tightness
DB00448,Flatulence
DB00448,Fracture
DB00448,Fractures%2C_multiple
DB00448,Gastritis
DB00448,Gastrointestinal_diseases
DB00448,Gastrointestinal_pain
DB00448,Generalized_rash
DB00448,Glycosuria
DB00448,Headache
DB00448,Hematuria
DB00448,Hemoglobin_low
DB00448,Hepatitis%2C_drug-induced
DB00448,Hepatobiliary_disease
DB00448,Hepatotoxicity
DB00448,Hyperbilirubinemia
DB00448,Hyperlipidemia
DB00448,Hypomagnesemia
DB00448,Hyponatremia
DB00448,Icterus
DB00448,Idiopathic_thrombocytopenic_purpura
DB00448,Immune_system_diseases
DB00448,Increasing_frequency_of_cough
DB00448,Infestation
DB00448,Injection_site_pain
DB00448,Injection_site_reaction
DB00448,Kidney_failure%2C_acute
DB00448,Laboratory_test_result_abnormal
DB00448,Lactic_dehydrogenase_activity_increased
DB00448,Leukocyte_disorders
DB00448,Leukocytoclastic_vasculitis
DB00448,Leukopenia
DB00448,Liver_function_tests_abnormal_finding
DB00448,Malnutrition
DB00448,Mediastinal_diseases
DB00448,Myositis
DB00448,Nausea
DB00448,Nephritis%2C_interstitial
DB00448,Nephritis%2C_tubulointerstitial
DB00448,Nervous_system_disorder
DB00448,Neutropenia
DB00448,Occult_blood_positive
DB00448,Pain
DB00448,Pancreatitis
DB00448,Pancytopenia
DB00448,Parasite_infestation
DB00448,Paresthesia
DB00448,Pharyngitis
DB00448,Purpura
DB00448,Purpura%2C_thrombotic_thrombocytopenic
DB00448,Rhinitis
DB00448,Skin_and_subcutaneous_tissue_disorders
DB00448,Speech_disorders
DB00448,Stevens-johnson_syndrome
DB00448,Thrombocytopenia
DB00448,Toxic_epidermal_necrolysis
DB00448,Transient_ischemic_attack
DB00448,Upper_respiratory_infections
DB00448,Urethral_diseases
DB00448,Urinary_retention
DB00448,Urine_screening_abnormal
DB00448,Urologic_diseases
DB00448,Vasculitis%2C_leukocytoclastic%2C_cutaneous
DB00448,Visual_impairment
DB00448,Vomiting
DB00448,White_blood_cell_abnormality
DB00455,Agitation
DB00455,Alopecia
DB00455,Anaphylaxis
DB00455,Asthenia
DB00455,Fatigue
DB00455,Headache
DB00455,Hyperactive_behavior
DB00455,Nervousness
DB00455,Palpitations
DB00455,Tachycardia
DB00455,Tension
DB00455,Xerostomia
DB00457,Asthenia
DB00457,Blurred_vision
DB00457,Constipation
DB00457,Diarrhea
DB00457,Dizziness
DB00457,Drowsiness
DB00457,Dyspnea
DB00457,Edema
DB00457,Fatigue
DB00457,Headache
DB00457,Hypotension%2C_orthostatic
DB00457,Nasal_congestion_%28finding%29
DB00457,Nausea
DB00457,Nervousness
DB00457,Palpitations
DB00457,Pruritus
DB00457,Shock
DB00457,Somnolence
DB00457,Syncope
DB00457,Tachycardia
DB00457,Tension
DB00457,Unconscious_state
DB00457,Vomiting
DB00457,Xerostomia
DB00458,Aggressive_behavior
DB00458,Agitation
DB00458,Agranulocytosis
DB00458,Alopecia
DB00458,Anaphylaxis
DB00458,Angle_closure_glaucoma
DB00458,Anorexia
DB00458,Anxiety
DB00458,Asthenia
DB00458,Ataxia
DB00458,Blurred_vision
DB00458,Bundle-branch_block
DB00458,Cardiac_arrhythmia
DB00458,Conduction_disorder_of_the_heart
DB00458,Confusion
DB00458,Constipation
DB00458,Decrease_in_appetite
DB00458,Delirium
DB00458,Dermatitis
DB00458,Dermatitis%2C_atopic
DB00458,Dermatitis%2C_phototoxic
DB00458,Disorder_of_abdomen
DB00458,Disorder_of_eye
DB00458,Disorientation
DB00458,Dizziness
DB00458,Edema
DB00458,Electrocardiogram_qrs_complex
DB00458,Electroencephalogram_abnormal
DB00458,Eosinophilia
DB00458,Exanthema
DB00458,Extrapyramidal_disorders
DB00458,Extrinsic_allergic_alveolitis
DB00458,Fatigue
DB00458,Feeling_abnormal
DB00458,Fever
DB00458,Galactorrhea_not_associated_with_childbirth
DB00458,Gastrointestinal_diseases
DB00458,Glaucoma
DB00458,Hallucinations
DB00458,Headache
DB00458,Heart_failure
DB00458,Hepatitis
DB00458,Hot_flushes
DB00458,Hyperhidrosis_disorder
DB00458,Hyperpigmentation
DB00458,Hypertrophy_of_breast
DB00458,Hypomania
DB00458,Hypotension%2C_orthostatic
DB00458,Icterus
DB00458,Inappropriate_adh_syndrome
DB00458,Increase_in_blood_pressure
DB00458,Lacrimation_decreased
DB00458,Leukopenia
DB00458,Libido_disorder
DB00458,Liver_function_tests_abnormal_finding
DB00458,Macromastia
DB00458,Manic
DB00458,Menopausal_symptom
DB00458,Mydriasis
DB00458,Myoclonus
DB00458,Nausea
DB00458,Palpitations
DB00458,Paralytic_ileus
DB00458,Paresthesia
DB00458,Petechiae
DB00458,Pruritus
DB00458,Psychotic_disorders
DB00458,Purpura
DB00458,Qrs_complex_feature
DB00458,Seizures
DB00458,Sinus_tachycardia
DB00458,Sleep_disorders
DB00458,Somnolence
DB00458,Speech_disorders
DB00458,Stomatitis
DB00458,Sudden_death
DB00458,Tachycardia%2C_ventricular
DB00458,Thrombocytopenia
DB00458,Tinnitus
DB00458,Torsades_de_pointes
DB00458,Tremor
DB00458,Ulcer_on_tongue
DB00458,Urinary_retention
DB00458,Urination_disorders
DB00458,Urticaria
DB00458,Vascular_purpura
DB00458,Vasospasm
DB00458,Ventricular_arrhythmia
DB00458,Ventricular_fibrillation
DB00458,Vomiting
DB00458,Weight_decreased
DB00458,Weight_gain
DB00458,Xerostomia
DB00459,Abdominal_pain
DB00459,Abnormal_hair_texture
DB00459,Abnormal_urine
DB00459,Acne
DB00459,Acute_myocardial_infarction
DB00459,Adenocarcinoma_of_pancreas
DB00459,Ageusia
DB00459,Alcohol_intolerance
DB00459,Alopecia
DB00459,Angioedema
DB00459,Anorectal_discomfort
DB00459,Anorectal_diseases
DB00459,Anorexia
DB00459,Anus_diseases
DB00459,Anxiety
DB00459,Arthralgia
DB00459,Arthritis
DB00459,Arthropathy
DB00459,Asthenia
DB00459,Atrophic_condition_of_skin
DB00459,Atrophic_vaginitis
DB00459,Atrophic_vulvovaginitis
DB00459,Back_pain
DB00459,Blepharitis
DB00459,Blood_creatinine_increased
DB00459,Blood_sodium_increased
DB00459,Blood_triglycerides_increased
DB00459,Blood_urate_raised
DB00459,Blurred_vision
DB00459,Bone_diseases
DB00459,Bullous_dermatitis
DB00459,Bullous_eruption
DB00459,Bursitis
DB00459,Candidiasis
DB00459,Capillary_leak_syndrome
DB00459,Carcinoma_of_lung
DB00459,Cerebrovascular_accident
DB00459,Ceruminosis
DB00459,Cheilitis
DB00459,Chest_pain
DB00459,Chills
DB00459,Clammy_skin
DB00459,Cold_sweat
DB00459,Common_wart
DB00459,Communicable_diseases
DB00459,Conjunctival_hemorrhage
DB00459,Conjunctivitis
DB00459,Constipation
DB00459,Corneal_ulcer
DB00459,Coughing
DB00459,Creatinine_increased
DB00459,Cyanosis
DB00459,Cyst
DB00459,Deafness
DB00459,Decrease_in_appetite
DB00459,Decreased_libido
DB00459,Decreased_night_vision
DB00459,Degenerative_polyarthritis
DB00459,Dermatitis
DB00459,Dermatitis%2C_phototoxic
DB00459,Dermatologic_disorders
DB00459,Diarrhea
DB00459,Diplopia
DB00459,Disorder_of_eye
DB00459,Disturbance_in_sexual_arousal
DB00459,Dizziness
DB00459,Dry_skin
DB00459,Dryness_of_eye
DB00459,Dysgeusia
DB00459,Dyspepsia
DB00459,Dysphonia
DB00459,Dysuria
DB00459,Earache
DB00459,Ectropion
DB00459,Eczema
DB00459,Edema
DB00459,Embolism
DB00459,Epistaxis
DB00459,Erectile_dysfunction
DB00459,Esophagitis
DB00459,Exanthema
DB00459,Exfoliative_dermatitis
DB00459,Exostoses
DB00459,Eye_abnormalities
DB00459,Eye_pain
DB00459,Fasting
DB00459,Fatigue
DB00459,Feeling_abnormal
DB00459,Feeling_suicidal_%28finding%29
DB00459,Fever
DB00459,Fissure_in_skin
DB00459,Flushing
DB00459,Furuncle
DB00459,Furunculosis
DB00459,Gait_abnormality
DB00459,Gastritis
DB00459,Gastroenteritis
DB00459,Gastrointestinal_pain
DB00459,Gingival_hemorrhage
DB00459,Gingival_hyperplasia
DB00459,Gingivitis
DB00459,Glossitis
DB00459,Glycosuria
DB00459,Hair_color_change_%28finding%29
DB00459,Hair_discoloration
DB00459,Headache
DB00459,Hematuria
DB00459,Hemoglobin_measurement
DB00459,Hemorrhage
DB00459,Hemorrhoids
DB00459,Hepatitis
DB00459,Herpes_simplex_infections
DB00459,Hot_flushes
DB00459,Hypercholesterolemia
DB00459,Hyperesthesia
DB00459,Hyperhidrosis_disorder
DB00459,Hyperkeratosis
DB00459,Hyperostosis
DB00459,Hyperostosis%2C_diffuse_idiopathic_skeletal
DB00459,Hypersensitivity
DB00459,Hypertrichosis
DB00459,Hypertriglyceridemia
DB00459,Hypesthesia
DB00459,Icterus
DB00459,Ill-defined_disease
DB00459,Immune_system_diseases
DB00459,Impacted_cerumen
DB00459,Impaired_wound_healing
DB00459,Increased_appetite_%28finding%29
DB00459,Increased_sweating
DB00459,Increased_uric_acid_level
DB00459,Influenza-like_illness
DB00459,Influenza-like_symptoms
DB00459,Intentional_self-injury
DB00459,Intermittent_claudication
DB00459,Intracranial_hypertension
DB00459,Itching_of_eye
DB00459,Ketonuria
DB00459,Laboratory_test_result_abnormal
DB00459,Lacrimal_apparatus_diseases
DB00459,Lacrimation_abnormal_nos
DB00459,Laryngitis
DB00459,Leukorrhea
DB00459,Liver_dysfunction
DB00459,Madarosis_of_eyelid
DB00459,Malaise
DB00459,Malignant_neoplasm_of_lung
DB00459,Mass_of_skin
DB00459,Mastodynia
DB00459,Meibomian_cyst
DB00459,Melena
DB00459,Menopausal_symptom
DB00459,Mental_depression
DB00459,Migraine_disorders
DB00459,Monocyte_count_decreased
DB00459,Muscle_hypertonia
DB00459,Muscle_weakness
DB00459,Musculoskeletal_discomfort
DB00459,Myalgia
DB00459,Mycoses
DB00459,Myopathy
DB00459,Nail_diseases
DB00459,Nausea
DB00459,Nervousness
DB00459,Neuritis
DB00459,Nyctalopia
DB00459,Olecranon_bursitis
DB00459,Optic_neuritis
DB00459,Oral_ulcer
DB00459,Otitis_externa
DB00459,Otitis_media
DB00459,Pain
DB00459,Papilledema
DB00459,Paresthesia
DB00459,Paronychia_inflammation
DB00459,Peeling_of_skin
DB00459,Penile_diseases
DB00459,Peripheral_ischemia
DB00459,Peripheral_neuropathy
DB00459,Pharyngitis
DB00459,Photophobia
DB00459,Prolonged_bleeding_time
DB00459,Protein_urine_present
DB00459,Proteinuria
DB00459,Pruritus
DB00459,Pseudotumor_cerebri
DB00459,Psoriasiform_eczema
DB00459,Psoriasis
DB00459,Psoriasis_flare-up
DB00459,Purpura
DB00459,Pyogenic_granuloma
DB00459,Rash_erythematous
DB00459,Rectal_pain
DB00459,Rectal_tenesmus
DB00459,Rhinitis
DB00459,Rigor_-_temperature-associated_observation
DB00459,Saliva_altered
DB00459,Scleroderma
DB00459,Seborrheic_dermatitis
DB00459,Self-injurious_behavior
DB00459,Sensory_discomfort
DB00459,Sialorrhea
DB00459,Sinusitis
DB00459,Skin_fragility
DB00459,Skin_hypertrophy
DB00459,Skin_irritation
DB00459,Skin_nodule
DB00459,Skin_odour_abnormal
DB00459,Skin_papilloma
DB00459,Skin_ulcer
DB00459,Sleeplessness
DB00459,Sodium_high
DB00459,Somnolence
DB00459,Stomatitis
DB00459,Sunburn
DB00459,Sweat_gland_diseases
DB00459,Tendinitis
DB00459,Tension
DB00459,Thin_skin
DB00459,Thirst
DB00459,Thromboembolism
DB00459,Tinnitus
DB00459,Tongue_diseases
DB00459,Ulcer_on_tongue
DB00459,Ulcerative_stomatitis
DB00459,Urine_screening_abnormal
DB00459,Urticaria
DB00459,Vaginal_discharge
DB00459,Vascular_diseases
DB00459,Vascular_purpura
DB00459,Venous_embolism
DB00459,Vulvovaginitis
DB00459,Weight_gain
DB00459,White_blood_cell_count_decreased
DB00459,White_blood_cell_count_increased_%28lab_result%29
DB00459,Xerophthalmia
DB00459,Xerostomia
DB00460,Asthenia
DB00460,Back_pain
DB00460,Black_spot
DB00460,Dermatitis%2C_phototoxic
DB00460,Feeling_abnormal
DB00460,Fever
DB00460,Fuzzy_head
DB00460,Hypercholesterolemia
DB00460,Hyperesthesia
DB00460,Hypertensive_disease
DB00460,Infusion-related_reaction
DB00460,Injection_site_discolouration
DB00460,Injection_site_edema
DB00460,Injection_site_extravasation
DB00460,Injection_site_hemorrhage
DB00460,Injection_site_hypersensitivity
DB00460,Injection_site_inflammation
DB00460,Injection_site_pain
DB00460,Melanoderma_%28disorder%29
DB00460,Nausea
DB00460,Pain
DB00460,Photopsia
DB00460,Reduced_visual_acuity
DB00460,Retinal_detachment
DB00460,Retinal_hemorrhage
DB00460,Scotoma
DB00460,Visual_impairment
DB00460,Vitreous_hemorrhage
DB00461,Abdominal_pain
DB00461,Abnormal_vision
DB00461,Acne
DB00461,Acute_coronary_syndrome
DB00461,Agitation
DB00461,Agranulocytosis
DB00461,Albuminuria
DB00461,Alopecia
DB00461,Anaphylactoid_reaction
DB00461,Anaphylaxis
DB00461,Anemia
DB00461,Angina_pectoris
DB00461,Angioedema
DB00461,Anorexia
DB00461,Anxiety
DB00461,Asthenia
DB00461,Asthma
DB00461,Azotemia
DB00461,Blood_urate_raised
DB00461,Bullous_dermatitis
DB00461,Bullous_eruption
DB00461,Cardiac_arrhythmia
DB00461,Chills
DB00461,Confusion
DB00461,Constipation
DB00461,Coughing
DB00461,Decrease_in_appetite
DB00461,Deglutition_disorders
DB00461,Dermatitis
DB00461,Dermatitis%2C_phototoxic
DB00461,Diarrhea
DB00461,Dizziness
DB00461,Duodenal_ulcer
DB00461,Duodenitis
DB00461,Dyspepsia
DB00461,Dyspnea
DB00461,Dysuria
DB00461,Edema
DB00461,Erectile_dysfunction
DB00461,Eructation
DB00461,Exanthema
DB00461,Fatigue
DB00461,Fecal_occult_blood:_positive
DB00461,Feeling_abnormal
DB00461,Fever
DB00461,Flatulence
DB00461,Gastric_ulcer
DB00461,Gastritis
DB00461,Gastroenteritis
DB00461,Gastrointestinal_hemorrhage
DB00461,Gastrointestinal_pain
DB00461,Gingivitis
DB00461,Glossitis
DB00461,Headache
DB00461,Hematuria
DB00461,Hyperglycemia
DB00461,Hyperhidrosis_disorder
DB00461,Hypertensive_disease
DB00461,Hyperuricemia
DB00461,Hypokalemia
DB00461,Ill-defined_disease
DB00461,Increased_appetite_%28finding%29
DB00461,Increased_sweating
DB00461,Kidney_calculi
DB00461,Leukopenia
DB00461,Malaise
DB00461,Melena
DB00461,Mental_depression
DB00461,Myocardial_infarction
DB00461,Nausea
DB00461,Nephrolithiasis
DB00461,Nervousness
DB00461,Nightmares
DB00461,Occult_blood_positive
DB00461,Palpitations
DB00461,Pancreatitis
DB00461,Paresthesia
DB00461,Photosensitivity_of_skin
DB00461,Pruritus
DB00461,Rectal_hemorrhage
DB00461,Sensory_discomfort
DB00461,Shock
DB00461,Sleeplessness
DB00461,Somnolence
DB00461,Stomatitis
DB00461,Syncope
DB00461,Taste_disorders
DB00461,Tension
DB00461,Thrombocytopenia
DB00461,Thrombophlebitis
DB00461,Tinnitus
DB00461,Tremor
DB00461,Unconscious_state
DB00461,Urticaria
DB00461,Vasculitis
DB00461,Vertigo
DB00461,Visual_impairment
DB00461,Vomiting
DB00461,Weight_decreased
DB00461,Weight_gain
DB00461,Xerostomia
DB00461,Bleeding
DB00462,Nausea
DB00462,Vomiting
DB00465,Abdominal_pain
DB00465,Abnormal_vision
DB00465,Acute_coronary_syndrome
DB00465,Acute_pancreatitis
DB00465,Agitation
DB00465,Agranulocytosis
DB00465,Anaphylactoid_reaction
DB00465,Anaphylaxis
DB00465,Anemia%2C_hemolytic
DB00465,Angioedema
DB00465,Anorexia
DB00465,Anxiety
DB00465,Aplastic_anemia
DB00465,Aseptic_meningitis
DB00465,Aspartate_aminotransferase_increased
DB00465,Asthenia
DB00465,Asthma
DB00465,Azotemia
DB00465,Blood_and_lymphatic_system_disorders
DB00465,Blood_creatinine_increased
DB00465,Blood_urea_increased
DB00465,Bradycardia
DB00465,Breast_diseases
DB00465,Bronchospasm
DB00465,Cardiac_arrhythmia
DB00465,Cardiac_disease
DB00465,Chest_pain
DB00465,Colitis
DB00465,Comatose
DB00465,Communicable_diseases
DB00465,Conjunctival_hyperemia
DB00465,Conjunctivitis
DB00465,Connective_tissue_diseases
DB00465,Constipation
DB00465,Corneal_deposit
DB00465,Corneal_erosion
DB00465,Corneal_perforation
DB00465,Corneal_thinning
DB00465,Creatinine_increased
DB00465,Crohn_disease
DB00465,Deafness
DB00465,Decrease_in_appetite
DB00465,Dermatitis
DB00465,Dermatologic_disorders
DB00465,Diarrhea
DB00465,Disorder_of_eye
DB00465,Disturbance_in_thinking
DB00465,Disturbance_of_attention
DB00465,Dizziness
DB00465,Dream_disorder
DB00465,Drowsiness
DB00465,Dysgeusia
DB00465,Dyspepsia
DB00465,Dyspnea
DB00465,Ear_diseases
DB00465,Edema
DB00465,Edema_of_the_tongue
DB00465,Epistaxis
DB00465,Eructation
DB00465,Erythema_multiforme
DB00465,Esophagitis
DB00465,Euphoric_mood
DB00465,Exacerbation_of_asthma
DB00465,Exanthema
DB00465,Excessive_tearing
DB00465,Excessive_thirst
DB00465,Exfoliative_dermatitis
DB00465,Extrapyramidal_disorders
DB00465,Extrapyramidal_sign
DB00465,Eye_burns
DB00465,Eye_oedema
DB00465,Eye_pain
DB00465,Female_infertility
DB00465,Fever
DB00465,Flank_pain
DB00465,Flatulence
DB00465,Flushing
DB00465,Gastritis
DB00465,Gastrointestinal_diseases
DB00465,Gastrointestinal_hemorrhage
DB00465,Gastrointestinal_pain
DB00465,Gastrointestinal_perforation
DB00465,Hallucinations
DB00465,Headache
DB00465,Hearing_impairment
DB00465,Heart_failure
DB00465,Hematemesis
DB00465,Hematoma
DB00465,Hematuria
DB00465,Hemoglobin_measurement
DB00465,Hemolytic-uremic_syndrome
DB00465,Hemorrhage
DB00465,Hepatitis
DB00465,Hepatobiliary_disease
DB00465,Hyperactive_behavior
DB00465,Hyperglycemia
DB00465,Hyperhidrosis_disorder
DB00465,Hyperkalemia
DB00465,Hypersensitivity
DB00465,Hypertensive_disease
DB00465,Hyponatremia
DB00465,Hypotension
DB00465,Immune_system_diseases
DB00465,Increased_frequency_of_micturition
